day,norad_id,name,shell,period_min,inclination,delta_period,delta_inc
2026-04-03,68275,STARLINK-37123,53,91.07,53.16,0.0800018,0
2026-04-03,67875,STARLINK-36727,53,93.47,53.16,0.0800018,0
2026-04-03,67873,STARLINK-36783,53,93.97,53.16,0.0800018,0
2026-04-03,67854,STARLINK-36608,53,93.76,53.16,0.0800018,-0.00999832
2026-04-03,68284,STARLINK-37159,53,91.1,53.16,0.0800018,0
2026-04-03,68277,STARLINK-36989,53,91.08,53.16,0.0800018,0
2026-04-03,68278,STARLINK-36982,53,91.08,53.16,0.0800018,0
2026-04-03,46075,STARLINK-1551,53,95.27,53.07,-0.0800018,0
2026-04-03,68279,STARLINK-36934,53,91.08,53.16,0.0800018,0
2026-04-03,67870,STARLINK-36770,53,93.48,53.16,0.0800018,-0.00999832
2026-04-03,52534,STARLINK-3952,53,89.96,53.22,-0.0800018,0
2026-04-03,68077,STARLINK-37036,53,91.42,53.16,0.0800018,0
2026-04-03,68280,STARLINK-37070,53,91.09,53.16,0.0799942,0
2026-04-03,48321,STARLINK-2457,53,94.05,53.16,-0.0799942,0
2026-04-03,68262,STARLINK-37162,53,90.95,53.16,0.0799942,0
2026-04-03,68281,STARLINK-37134,53,91.09,53.16,0.0799942,0
2026-04-03,48139,STARLINK-2482,53,94.24,53.16,0.0799942,0
2026-04-03,68077,STARLINK-37036,53,91.34,53.16,-0.0700073,0
2026-04-03,67867,STARLINK-36761,53,93.97,53.16,0.0699997,-0.00999832
2026-04-03,67865,STARLINK-36738,53,93.95,53.16,0.0699997,0
2026-04-03,46344,STARLINK-1765,53,88.46,53.02,-0.0699997,0
2026-04-03,52451,STARLINK-3870,53,93.92,53.23,-0.0699997,0.00999832
2026-04-03,54180,STARLINK-5228,53,92,53.22,-0.0699997,0
2026-04-03,46076,STARLINK-1552,53,95.27,53.07,-0.0699997,0
2026-04-03,68288,STARLINK-37016,53,91.09,53.16,0.0699997,0
2026-04-03,68270,STARLINK-37028,53,91.05,53.16,0.0699997,0
2026-04-03,67860,STARLINK-35873,53,94.09,53.16,0.0699997,0
2026-04-03,52451,STARLINK-3870,53,94,53.21,-0.0699997,-0.0100021
2026-04-03,46079,STARLINK-1566,53,95.25,53.08,-0.0699997,0.0100021
2026-04-03,68271,STARLINK-37029,53,91.05,53.16,0.0699997,0
2026-04-03,47133,STARLINK-1843,53,89.24,53.03,-0.0600052,0
2026-04-03,67866,STARLINK-36780,53,93.98,53.16,0.0600052,0
2026-04-03,67861,STARLINK-36325,53,94.08,53.16,0.0600052,0
2026-04-03,68064,STARLINK-36996,53,91.35,53.16,-0.0600052,0
2026-04-03,68266,STARLINK-37042,53,91.02,53.16,0.0599976,0
2026-04-03,47724,STARLINK-2116,53,89.72,53.03,-0.0599976,0
2026-04-03,48280,STARLINK-2565,53,95.25,53.08,-0.0599976,0.0100021
2026-04-03,48321,STARLINK-2457,53,94.11,53.16,0.0599976,0
2026-04-03,68290,STARLINK-37151,53,91.09,53.16,0.0599976,0
2026-04-03,68286,STARLINK-36998,53,91.09,53.16,0.0599976,0
2026-04-03,67863,STARLINK-36835,53,93.97,53.16,0.0599976,0
2026-04-03,48584,STARLINK-2238,53,92.29,53.06,-0.0599976,0
2026-04-03,68096,STARLINK-36328,53,91.36,53.16,-0.0599976,0
2026-04-03,68289,STARLINK-37010,53,91.09,53.16,0.0599976,0
2026-04-03,61703,STARLINK-32335,53,91.33,53.14,-0.0599976,0
2026-04-03,68269,STARLINK-36962,53,91.02,53.16,0.0599976,0
2026-04-03,68267,STARLINK-37103,53,91.02,53.16,0.0599976,0
2026-04-03,47728,STARLINK-2131,53,93.61,53.09,-0.0599976,0.0200005
2026-04-03,68287,STARLINK-37165,53,91.09,53.16,0.0599976,0
2026-04-03,68268,STARLINK-36999,53,91.02,53.16,0.0599976,0
2026-04-03,47133,STARLINK-1843,53,89.3,53.03,-0.0599976,0
2026-04-03,53930,STARLINK-5010,53,94.45,53.22,-0.0500031,0
2026-04-03,68262,STARLINK-37162,53,91.01,53.16,0.0500031,0
2026-04-03,47736,STARLINK-2147,53,93.75,53.08,-0.0500031,0
2026-04-03,68263,STARLINK-37156,53,91.01,53.16,0.0500031,0
2026-04-03,46038,STARLINK-1567,53,92.03,53.09,-0.0500031,0
2026-04-03,68265,STARLINK-37133,53,91.01,53.16,0.0500031,0
2026-04-03,46744,STARLINK-1894,53,90.25,53.04,-0.0500031,0
2026-04-03,49408,STARLINK-3151,53,92.93,53.22,-0.0500031,0
2026-04-03,53782,STARLINK-4679,53,94.18,53.22,-0.0500031,0
2026-04-03,46074,STARLINK-1549,53,95.25,53.05,-0.0500031,0
2026-04-03,44736,STARLINK-1031,53,89.46,53.03,-0.0500031,0
2026-04-03,47667,STARLINK-2058,53,90.07,53.03,-0.0500031,0
2026-04-03,53594,STARLINK-4681,53,94.09,53.22,-0.0500031,0
2026-04-03,49449,STARLINK-3137,53,93.32,53.22,0.0500031,0
2026-04-03,47380,STARLINK-2100,53,93.81,53.06,-0.0500031,0
2026-04-03,53895,STARLINK-5032,53,94.36,53.22,-0.0500031,0
2026-04-03,47622,STARLINK-1645,53,90.07,53.03,-0.0500031,0
2026-04-03,68264,STARLINK-37163,53,91.01,53.16,0.0500031,0
2026-04-03,53965,STARLINK-4578,53,89.74,53.21,-0.0500031,0
2026-04-03,53899,STARLINK-5042,53,94.7,53.22,-0.0500031,0
2026-04-03,48584,STARLINK-2238,53,92.23,53.05,-0.0499954,-0.0100021
2026-04-03,47380,STARLINK-2100,53,93.87,53.06,-0.0499954,-0.0200005
2026-04-03,47401,STARLINK-2123,53,95.55,53.06,-0.0399933,0.0100021
2026-04-03,53926,STARLINK-5014,53,95.3,53.21,-0.0399933,-0.0100021
2026-04-03,53901,STARLINK-5024,53,89.73,53.19,-0.0399933,-0.0100021
2026-04-03,47736,STARLINK-2147,53,93.81,53.08,-0.0299988,0.0100021
2026-04-03,47408,STARLINK-2135,53,95.54,53.05,-0.0299988,-0.0100021
2026-04-03,47386,STARLINK-2106,53,95.55,53.06,-0.0299988,0.0100021
2026-04-03,46076,STARLINK-1552,53,95.25,53.08,-0.0199966,0.0100021
2026-04-03,47408,STARLINK-2135,53,95.57,53.06,-0.0199966,0.0100021
2026-04-03,50201,STARLINK-3255,53,90.86,53.19,-0.0100021,-0.0100021
2026-04-03,46572,STARLINK-1531,53,91.78,53.06,-0.0100021,0.0100021
2026-04-03,48592,STARLINK-2249,53,94.38,53.06,-0.0100021,0.0100021
2026-04-03,52451,STARLINK-3870,53,93.99,53.22,-0.0100021,0.0100021
2026-04-03,53847,STARLINK-4777,53,95.44,53.21,0.0100021,-0.0100021
2026-04-03,48592,STARLINK-2249,53,94.39,53.06,-0.0100021,0.0100021
2026-04-03,47361,STARLINK-2071,53,95.56,53.06,-0.0100021,0.0100021
2026-04-03,53869,STARLINK-4810,53,95.44,53.22,0.0100021,0.0100021
2026-04-03,53869,STARLINK-4810,53,95.43,53.21,-0.0100021,-0.0100021
2026-04-03,47555,STARLINK-1954,53,93.9,53.06,-0.0100021,0.0100021
2026-04-03,46075,STARLINK-1551,53,95.26,53.08,-0.00999451,0.0100021
2026-04-03,47356,STARLINK-2049,53,95.58,53.05,-0.00999451,-0.0100021
2026-04-03,54095,STARLINK-5193,53,95.44,53.21,0,-0.0100021
2026-04-03,52640,STARLINK-3977,53,95.44,53.22,0,0.0100021
2026-04-03,54096,STARLINK-5188,53,95.44,53.21,0,-0.0100021
2026-04-03,52639,STARLINK-3968,53,95.44,53.22,0,0.0100021
2026-04-03,54097,STARLINK-5197,53,95.44,53.21,0,-0.0100021
2026-04-03,54101,STARLINK-5204,53,95.44,53.22,0,0.0100021
2026-04-03,54102,STARLINK-5179,53,95.44,53.21,0,-0.0100021
2026-04-03,54104,STARLINK-5203,53,95.44,53.21,0,-0.0100021
2026-04-03,54104,STARLINK-5203,53,95.44,53.22,0,0.0100021
2026-04-03,54157,STARLINK-5290,53,95.44,53.21,0,-0.0100021
2026-04-03,54157,STARLINK-5290,53,95.44,53.22,0,0.0100021
2026-04-03,54157,STARLINK-5290,53,95.44,53.21,0,-0.0100021
2026-04-03,51104,STARLINK-3366,53,95.44,53.22,0,0.0100021
2026-04-03,52628,STARLINK-4001,53,95.44,53.22,0,0.0100021
2026-04-03,52628,STARLINK-4001,53,95.44,53.21,0,-0.0100021
2026-04-03,54159,STARLINK-5294,53,95.44,53.21,0,-0.0100021
2026-04-03,51105,STARLINK-3350,53,95.44,53.21,0,-0.0100021
2026-04-03,52618,STARLINK-3983,53,95.44,53.21,0,-0.0100021
2026-04-03,52617,STARLINK-3996,53,95.44,53.22,0,0.0100021
2026-04-03,52617,STARLINK-3996,53,95.44,53.21,0,-0.0100021
2026-04-03,52612,STARLINK-4002,53,95.44,53.22,0,0.0100021
2026-04-03,54163,STARLINK-5161,53,95.44,53.21,0,-0.0100021
2026-04-03,51109,STARLINK-3358,53,95.44,53.21,0,-0.0100021
2026-04-03,54187,STARLINK-5240,53,95.44,53.21,0,-0.0100021
2026-04-03,54190,STARLINK-5281,53,95.44,53.2,0,-0.0200005
2026-04-03,52609,STARLINK-3997,53,95.44,53.21,0,-0.0100021
2026-04-03,52607,STARLINK-3947,53,95.44,53.22,0,0.0100021
2026-04-03,52606,STARLINK-3928,53,95.44,53.22,0,0.0100021
2026-04-03,52605,STARLINK-4000,53,95.44,53.22,0,0.0100021
2026-04-03,54203,STARLINK-5247,53,95.44,53.21,0,-0.0100021
2026-04-03,52604,STARLINK-4013,53,95.44,53.22,0,0.0100021
2026-04-03,54206,STARLINK-5264,53,95.44,53.22,0,0.0100021
2026-04-03,54788,STARLINK-5399,53,95.44,53.21,0,-0.0100021
2026-04-03,54790,STARLINK-5445,53,95.44,53.21,0,-0.0100021
2026-04-03,54790,STARLINK-5445,53,95.44,53.22,0,0.0100021
2026-04-03,52502,STARLINK-3912,53,95.44,53.21,0,-0.0100021
2026-04-03,52498,STARLINK-3925,53,95.44,53.22,0,0.0100021
2026-04-03,52498,STARLINK-3925,53,95.44,53.21,0,-0.0100021
2026-04-03,54795,STARLINK-5436,53,95.44,53.21,0,-0.0100021
2026-04-03,54799,STARLINK-5421,53,95.44,53.21,0,-0.0100021
2026-04-03,54803,STARLINK-5430,53,95.44,53.21,0,-0.0100021
2026-04-03,54805,STARLINK-5417,53,95.44,53.21,0,-0.0100021
2026-04-03,51110,STARLINK-3344,53,95.44,53.21,0,-0.0100021
2026-04-03,51111,STARLINK-3173,53,95.44,53.21,0,-0.0100021
2026-04-03,54808,STARLINK-5413,53,95.44,53.21,0,-0.0100021
2026-04-03,47407,STARLINK-2134,53,95.59,53.06,0,0.0100021
2026-04-03,51115,STARLINK-3397,53,95.44,53.22,0,0.0100021
2026-04-03,54811,STARLINK-5424,53,95.44,53.21,0,-0.0100021
2026-04-03,54811,STARLINK-5424,53,95.44,53.22,0,0.0100021
2026-04-03,51116,STARLINK-3243,53,95.44,53.22,0,0.0100021
2026-04-03,51998,STARLINK-3618,53,95.44,53.21,0,-0.0100021
2026-04-03,51997,STARLINK-3589,53,95.44,53.21,0,-0.0100021
2026-04-03,51117,STARLINK-3391,53,95.44,53.21,0,-0.0100021
2026-04-03,51996,STARLINK-3538,53,95.44,53.22,0,0.0100021
2026-04-03,51996,STARLINK-3538,53,95.44,53.21,0,-0.0100021
2026-04-03,47388,STARLINK-2109,53,95.28,53.07,0,-0.0100021
2026-04-03,47388,STARLINK-2109,53,95.28,53.08,0,0.0100021
2026-04-03,51117,STARLINK-3391,53,95.44,53.22,0,0.0100021
2026-04-03,51120,STARLINK-3398,53,95.44,53.21,0,-0.0100021
2026-04-03,51992,STARLINK-3643,53,95.44,53.21,0,-0.0100021
2026-04-03,51991,STARLINK-3652,53,95.44,53.22,0,0.0100021
2026-04-03,51991,STARLINK-3652,53,95.44,53.21,0,-0.0100021
2026-04-03,51984,STARLINK-3664,53,95.44,53.21,0,-0.0100021
2026-04-03,51973,STARLINK-3679,53,95.59,53.05,0,-0.0100021
2026-04-03,51966,STARLINK-3699,53,95.59,53.05,0,-0.0100021
2026-04-03,51120,STARLINK-3398,53,95.44,53.22,0,0.0100021
2026-04-03,51894,STARLINK-3595,53,95.44,53.21,0,-0.0100021
2026-04-03,51893,STARLINK-3579,53,95.44,53.21,0,-0.0100021
2026-04-03,51886,STARLINK-3565,53,95.44,53.21,0,-0.0100021
2026-04-03,51124,STARLINK-3389,53,95.44,53.21,0,-0.0100021
2026-04-03,51884,STARLINK-3577,53,95.44,53.21,0,-0.0100021
2026-04-03,51880,STARLINK-3566,53,95.44,53.22,0,0.0100021
2026-04-03,51880,STARLINK-3566,53,95.44,53.21,0,-0.0100021
2026-04-03,51875,STARLINK-3585,53,95.44,53.22,0,0.0100021
2026-04-03,51874,STARLINK-3574,53,95.44,53.21,0,-0.0100021
2026-04-03,51866,STARLINK-3553,53,95.44,53.21,0,-0.0100021
2026-04-03,51857,STARLINK-3571,53,95.44,53.21,0,-0.0100021
2026-04-03,51125,STARLINK-3387,53,95.44,53.21,0,-0.0100021
2026-04-03,47377,STARLINK-2097,53,95.28,53.07,0,-0.0100021
2026-04-03,47371,STARLINK-2088,53,95.35,53.08,0,0.0100021
2026-04-03,51799,STARLINK-3637,53,95.44,53.21,0,-0.0100021
2026-04-03,51790,STARLINK-3631,53,95.44,53.21,0,-0.0100021
2026-04-03,51126,STARLINK-3386,53,95.44,53.21,0,-0.0100021
2026-04-03,53730,STARLINK-4641,53,95.44,53.21,0,-0.0100021
2026-04-03,53744,STARLINK-4670,53,95.44,53.22,0,0.0100021
2026-04-03,53773,STARLINK-4718,53,95.44,53.21,0,-0.0100021
2026-04-03,53706,STARLINK-4716,53,95.44,53.22,0,0.0100021
2026-04-03,53706,STARLINK-4716,53,95.44,53.21,0,-0.0100021
2026-04-03,53773,STARLINK-4718,53,95.44,53.22,0,0.0100021
2026-04-03,53792,STARLINK-4739,53,95.44,53.22,0,0.0100021
2026-04-03,53802,STARLINK-4726,53,95.44,53.21,0,-0.0100021
2026-04-03,53802,STARLINK-4726,53,95.44,53.22,0,0.0100021
2026-04-03,48581,STARLINK-2235,53,95.59,53.06,0,0.0100021
2026-04-03,53823,STARLINK-4748,53,95.44,53.21,0,-0.0100021
2026-04-03,48581,STARLINK-2235,53,95.59,53.05,0,-0.0100021
2026-04-03,44930,STARLINK-1123,53,94.1,53.14,0,-0.0100021
2026-04-03,53827,STARLINK-4764,53,95.44,53.21,0,-0.0100021
2026-04-03,48582,STARLINK-2236,53,95.48,53.05,0,-0.0100021
2026-04-03,48583,STARLINK-2237,53,95.59,53.05,0,-0.0100021
2026-04-03,53828,STARLINK-4760,53,95.44,53.21,0,-0.0100021
2026-04-03,53829,STARLINK-4759,53,95.44,53.22,0,0.0100021
2026-04-03,53829,STARLINK-4759,53,95.44,53.21,0,-0.0100021
2026-04-03,53831,STARLINK-4649,53,95.44,53.21,0,-0.0100021
2026-04-03,53831,STARLINK-4649,53,95.44,53.22,0,0.0100021
2026-04-03,53839,STARLINK-4784,53,95.44,53.21,0,-0.0100021
2026-04-03,53844,STARLINK-4745,53,95.44,53.21,0,-0.0100021
2026-04-03,48586,STARLINK-2241,53,95.59,53.05,0,-0.0100021
2026-04-03,53849,STARLINK-4770,53,95.44,53.22,0,0.0100021
2026-04-03,53636,STARLINK-4586,53,95.43,53.21,0,-0.0100021
2026-04-03,48128,STARLINK-2469,53,94.73,53.11,0,0.0100021
2026-04-03,48128,STARLINK-2469,53,94.73,53.1,0,-0.0100021
2026-04-03,53851,STARLINK-4755,53,95.44,53.21,0,-0.0100021
2026-04-03,53854,STARLINK-4800,53,95.44,53.21,0,-0.0100021
2026-04-03,53855,STARLINK-4703,53,95.44,53.21,0,-0.0100021
2026-04-03,53634,STARLINK-4592,53,95.44,53.21,0,-0.0100021
2026-04-03,53856,STARLINK-4795,53,95.44,53.21,0,-0.0100021
2026-04-03,53857,STARLINK-4809,53,95.44,53.21,0,-0.0100021
2026-04-03,53859,STARLINK-4790,53,95.44,53.21,0,-0.0100021
2026-04-03,48592,STARLINK-2249,53,94.39,53.05,0,-0.0100021
2026-04-03,53860,STARLINK-4799,53,95.44,53.21,0,-0.0100021
2026-04-03,53588,STARLINK-4691,53,95.44,53.22,0,0.0100021
2026-04-03,53861,STARLINK-4781,53,95.44,53.21,0,-0.0100021
2026-04-03,53861,STARLINK-4781,53,95.44,53.22,0,0.0100021
2026-04-03,53864,STARLINK-4779,53,95.44,53.22,0,0.0100021
2026-04-03,53866,STARLINK-4762,53,95.44,53.22,0,0.0100021
2026-04-03,53870,STARLINK-4732,53,95.44,53.21,0,-0.0100021
2026-04-03,53870,STARLINK-4732,53,95.44,53.22,0,0.0100021
2026-04-03,53871,STARLINK-4740,53,95.44,53.21,0,-0.0100021
2026-04-03,53871,STARLINK-4740,53,95.44,53.22,0,0.0100021
2026-04-03,53886,STARLINK-5028,53,95.44,53.21,0,-0.0100021
2026-04-03,53890,STARLINK-5050,53,95.44,53.21,0,-0.0100021
2026-04-03,47840,STARLINK-2432,53,95.59,53.06,0,0.0100021
2026-04-03,53891,STARLINK-5041,53,95.35,53.21,0,-0.0100021
2026-04-03,53891,STARLINK-5041,53,95.35,53.22,0,0.0100021
2026-04-03,49421,STARLINK-3112,53,95.44,53.21,0,-0.0100021
2026-04-03,53896,STARLINK-5037,53,95.44,53.22,0,0.0100021
2026-04-03,53902,STARLINK-5021,53,95.44,53.21,0,-0.0100021
2026-04-03,53902,STARLINK-5021,53,95.44,53.22,0,0.0100021
2026-04-03,53904,STARLINK-4787,53,95.44,53.21,0,-0.0100021
2026-04-03,53904,STARLINK-4787,53,95.44,53.22,0,0.0100021
2026-04-03,53906,STARLINK-5054,53,95.44,53.22,0,0.0100021
2026-04-03,53913,STARLINK-5053,53,95.44,53.21,0,-0.0100021
2026-04-03,47837,STARLINK-2427,53,95.59,53.06,0,0.0100021
2026-04-03,53922,STARLINK-5002,53,95.44,53.22,0,0.0100021
2026-04-03,53923,STARLINK-5004,53,95.44,53.21,0,-0.0100021
2026-04-03,53923,STARLINK-5004,53,95.44,53.22,0,0.0100021
2026-04-03,53924,STARLINK-5001,53,95.44,53.21,0,-0.0100021
2026-04-03,53924,STARLINK-5001,53,95.44,53.22,0,0.0100021
2026-04-03,53928,STARLINK-5009,53,95.44,53.21,0,-0.0100021
2026-04-03,53929,STARLINK-5018,53,95.44,53.21,0,-0.0100021
2026-04-03,53973,STARLINK-5156,53,95.44,53.21,0,-0.0100021
2026-04-03,49453,STARLINK-3129,53,95.44,53.21,0,-0.0100021
2026-04-03,53993,STARLINK-5121,53,95.44,53.22,0,0.0100021
2026-04-03,54004,STARLINK-5129,53,95.44,53.22,0,0.0100021
2026-04-03,66900,STARLINK-36074,53,94.1,53.15,0,-0.0199966
2026-04-03,54053,STARLINK-5176,53,95.44,53.21,0,-0.0100021
2026-04-03,54055,STARLINK-5158,53,95.44,53.22,0,0.0100021
2026-04-03,47816,STARLINK-2399,53,95.59,53.05,0,-0.0100021
2026-04-03,54058,STARLINK-5167,53,95.44,53.22,0,0.0100021
2026-04-03,54064,STARLINK-5172,53,95.44,53.21,0,-0.0100021
2026-04-03,47798,STARLINK-2379,53,95.59,53.05,0,-0.0100021
2026-04-03,54067,STARLINK-5174,53,95.44,53.22,0,0.0100021
2026-04-03,54068,STARLINK-5222,53,95.44,53.21,0,-0.0100021
2026-04-03,47796,STARLINK-2373,53,95.59,53.05,0,-0.0100021
2026-04-03,54075,STARLINK-5212,53,95.44,53.21,0,-0.0100021
2026-04-03,52880,STARLINK-4186,53,95.44,53.21,0,-0.0100021
2026-04-03,52877,STARLINK-4214,53,95.44,53.21,0,-0.0100021
2026-04-03,52869,STARLINK-4266,53,95.44,53.22,0,0.0100021
2026-04-03,52869,STARLINK-4266,53,95.44,53.21,0,-0.0100021
2026-04-03,54075,STARLINK-5212,53,95.44,53.22,0,0.0100021
2026-04-03,54077,STARLINK-5171,53,95.44,53.22,0,0.0100021
2026-04-03,47789,STARLINK-2315,53,95.59,53.06,0,0.0100021
2026-04-03,54080,STARLINK-5160,53,95.44,53.22,0,0.0100021
2026-04-03,54089,STARLINK-5143,53,95.44,53.22,0,0.0100021
2026-04-03,50199,STARLINK-3270,53,95.44,53.21,0,-0.0100021
2026-04-03,52856,STARLINK-4201,53,95.44,53.22,0,0.0100021
2026-04-03,52856,STARLINK-4201,53,95.44,53.21,0,-0.0100021
2026-04-03,52853,STARLINK-4189,53,95.44,53.22,0,0.0100021
2026-04-03,52852,STARLINK-4184,53,95.44,53.21,0,-0.0100021
2026-04-03,52643,STARLINK-3963,53,95.43,53.22,0,0.0100021
2026-04-03,54090,STARLINK-5177,53,95.44,53.22,0,0.0100021
2026-04-03,50199,STARLINK-3270,53,95.44,53.22,0,0.0100021
2026-04-03,51127,STARLINK-3370,53,95.44,53.21,0,-0.0100021
2026-04-03,46347,STARLINK-1547,53,91.76,53.03,0,-0.0100021
2026-04-03,46347,STARLINK-1547,53,91.76,53.04,0,0.0100021
2026-04-03,51137,STARLINK-3180,53,95.44,53.22,0,0.0100021
2026-04-03,51781,STARLINK-3580,53,95.44,53.21,0,-0.0100021
2026-04-03,51776,STARLINK-3608,53,95.44,53.21,0,-0.0100021
2026-04-03,58767,STARLINK-31140,53,94.1,53.17,0,0.0199966
2026-04-03,51129,STARLINK-3396,53,95.44,53.21,0,-0.0100021
2026-04-03,51131,STARLINK-3388,53,95.44,53.21,0,-0.0100021
2026-04-03,51774,STARLINK-3629,53,95.44,53.21,0,-0.0100021
2026-04-03,51757,STARLINK-3459,53,95.44,53.21,0,-0.0100021
2026-04-03,51132,STARLINK-3393,53,95.44,53.22,0,0.0100021
2026-04-03,51756,STARLINK-3513,53,95.44,53.21,0,-0.0100021
2026-04-03,51754,STARLINK-3457,53,95.44,53.21,0,-0.0100021
2026-04-03,51753,STARLINK-3507,53,95.44,53.22,0,0.0100021
2026-04-03,51144,STARLINK-3185,53,95.44,53.21,0,-0.0100021
2026-04-03,51751,STARLINK-3506,53,95.44,53.21,0,-0.0100021
2026-04-03,51747,STARLINK-3446,53,95.44,53.21,0,-0.0100021
2026-04-03,51745,STARLINK-3449,53,95.44,53.21,0,-0.0100021
2026-04-03,51744,STARLINK-3452,53,95.44,53.21,0,-0.0100021
2026-04-03,51743,STARLINK-3512,53,95.44,53.21,0,-0.0100021
2026-04-03,51742,STARLINK-3521,53,95.44,53.21,0,-0.0100021
2026-04-03,51740,STARLINK-3500,53,95.44,53.21,0,-0.0100021
2026-04-03,51731,STARLINK-3514,53,95.44,53.22,0,0.0100021
2026-04-03,51731,STARLINK-3514,53,95.44,53.21,0,-0.0100021
2026-04-03,51727,STARLINK-3532,53,95.44,53.21,0,-0.0100021
2026-04-03,51724,STARLINK-3529,53,95.44,53.22,0,0.0100021
2026-04-03,51724,STARLINK-3529,53,95.44,53.21,0,-0.0100021
2026-04-03,51721,STARLINK-3524,53,95.44,53.22,0,0.0100021
2026-04-03,51720,STARLINK-3526,53,95.44,53.21,0,-0.0100021
2026-04-03,51469,STARLINK-3182,53,95.44,53.22,0,0.0100021
2026-04-03,51469,STARLINK-3182,53,95.44,53.21,0,-0.0100021
2026-04-03,51465,STARLINK-3401,53,95.44,53.22,0,0.0100021
2026-04-03,51465,STARLINK-3401,53,95.44,53.21,0,-0.0100021
2026-04-03,51464,STARLINK-3189,53,95.44,53.21,0,-0.0100021
2026-04-03,51461,STARLINK-3181,53,95.44,53.22,0,0.0100021
2026-04-03,51139,STARLINK-3172,53,95.44,53.21,0,-0.0100021
2026-04-03,51461,STARLINK-3181,53,95.44,53.21,0,-0.0100021
2026-04-03,51152,STARLINK-3364,53,95.44,53.21,0,-0.0100021
2026-04-03,53716,STARLINK-4699,53,95.44,53.22,0,0.0100021
2026-04-03,48306,STARLINK-2523,53,95.59,53.05,0,-0.0100021
2026-04-03,46073,STARLINK-1542,53,95.59,53.05,0,-0.0100021
2026-04-03,53744,STARLINK-4670,53,95.44,53.21,0,-0.0100021
2026-04-03,46572,STARLINK-1531,53,91.78,53.05,0,-0.0100021
2026-04-03,64045,STARLINK-34033,70,95.98,70,-0.159996,0
2026-04-03,64022,STARLINK-34051,70,96.23,70,0.150002,0
2026-04-03,64419,STARLINK-34512,70,95.98,70,-0.149994,0
2026-04-03,64316,STARLINK-33590,70,96.25,70,0.139999,0
2026-04-03,55282,STARLINK-5330,70,96.21,70,0.139999,0
2026-04-03,55659,STARLINK-5477,70,96.25,70,0.139999,0
2026-04-03,64023,STARLINK-34087,70,96,70,-0.139999,0
2026-04-03,62176,STARLINK-32516,70,96.22,70,0.130005,0
2026-04-03,64308,STARLINK-34374,70,95.95,70.01,-0.130005,0.0100021
2026-04-03,55934,STARLINK-5927,70,95.98,70,-0.129997,0
2026-04-03,64437,STARLINK-34507,70,95.98,70,-0.129997,0
2026-04-03,63870,STARLINK-33986,70,95.98,70,-0.129997,0
2026-04-03,67210,STARLINK-36173,70,96.24,70,0.129997,0
2026-04-03,64299,STARLINK-34378,70,95.98,70,-0.129997,0
2026-04-03,67101,STARLINK-36200,70,95.98,70,-0.129997,0
2026-04-03,64022,STARLINK-34051,70,96.11,70,-0.120003,0
2026-04-03,55786,STARLINK-5823,70,95.99,70,-0.120003,0
2026-04-03,55772,STARLINK-5835,70,96.23,70,0.120003,0
2026-04-03,67083,STARLINK-36170,70,96.23,70,0.120003,0
2026-04-03,64799,STARLINK-34662,70,96.23,70,0.120003,0
2026-04-03,63083,STARLINK-32932,70,96.22,70,0.120003,0
2026-04-03,67198,STARLINK-36267,70,96.23,70,0.120003,0
2026-04-03,63878,STARLINK-33901,70,96.11,70,0.120003,0
2026-04-03,64034,STARLINK-33946,70,96.11,70,0.120003,-0.0100021
2026-04-03,64047,STARLINK-33961,70,96.1,70,0.119995,0
2026-04-03,63096,STARLINK-32911,70,96.11,70,-0.110001,0
2026-04-03,63096,STARLINK-32911,70,96.22,70,0.110001,0
2026-04-03,62177,STARLINK-32542,70,96,70,-0.110001,0
2026-04-03,64023,STARLINK-34087,70,96.11,70,0.110001,0
2026-04-03,64041,STARLINK-34111,70,96.11,70,-0.110001,0
2026-04-03,56448,STARLINK-5990,70,96,70,-0.110001,0
2026-04-03,64359,STARLINK-34291,70,96.22,70,0.110001,0
2026-04-03,55285,STARLINK-5332,70,96.01,70,-0.0999985,0
2026-04-03,55285,STARLINK-5332,70,96.11,70,0.0999985,0
2026-04-03,64799,STARLINK-34662,70,96.11,70,0.0999985,0
2026-04-03,56458,STARLINK-6050,70,96.11,70,-0.0999985,0
2026-04-03,56456,STARLINK-5995,70,96.21,70,0.0999985,0
2026-04-03,64799,STARLINK-34662,70,96.01,70,-0.0999985,0
2026-04-03,64414,STARLINK-34225,70,96.11,70,0.0999985,0
2026-04-03,67099,STARLINK-36193,70,96.01,70,-0.0999985,0
2026-04-03,67019,STARLINK-35688,70,96.11,70,0.0999985,0
2026-04-03,64345,STARLINK-34426,70,96.11,70,-0.0899963,0
2026-04-03,67011,STARLINK-36167,70,96.04,70,-0.0899963,0
2026-04-03,64296,STARLINK-34443,70,96.1,70,-0.0800018,0
2026-04-03,64031,STARLINK-34024,70,96.11,70,-0.0800018,0
2026-04-03,64031,STARLINK-34024,70,96.19,70,0.0800018,0
2026-04-03,63938,STARLINK-33988,70,96.11,70,-0.0699997,0
2026-04-03,63938,STARLINK-33988,70,96.18,70,0.0699997,0
2026-04-03,55276,STARLINK-5261,70,96.12,70,0.0699997,0
2026-04-03,63948,STARLINK-33983,70,96.11,70,0.0699997,0
2026-04-03,67011,STARLINK-36167,70,96.11,70,0.0699997,0
2026-04-03,64297,STARLINK-34369,70,96.04,70,-0.0699997,0
